mb_code16,ptal
10078430000,1 - Low
10132420000,4 - Medium-High
10078462000,1 - Low
10078540000,1 - Low
10078550000,1 - Low
10078560000,1 - Low
10078620000,1 - Low
10078630000,1 - Low
10078651000,1 - Low
10078652000,1 - Low
10078660000,1 - Low
10078670000,1 - Low
10078690000,1 - Low
10078700000,1 - Low
10078971000,1 - Low
10078972000,1 - Low
10079050000,1 - Low
10079080000,1 - Low
10079302000,1 - Low
10079304000,1 - Low
10079431000,1 - Low
10079930000,1 - Low
10079940000,1 - Low
10079970000,1 - Low
10080360000,1 - Low
10080370000,1 - Low
10080380000,1 - Low
10080390000,1 - Low
10081190000,1 - Low
10081200000,1 - Low
10081210000,1 - Low
10079440000,1 - Low
10079460000,1 - Low
10079623000,1 - Low
10079640000,1 - Low
10079680000,1 - Low
10081230000,1 - Low
10081240000,1 - Low
10081250000,1 - Low
10081260000,1 - Low
10081270000,1 - Low
10081280000,1 - Low
10081290000,1 - Low
10081310000,1 - Low
10081320000,1 - Low
10081330000,1 - Low
10081380000,1 - Low
10081391000,1 - Low
10081392000,1 - Low
10081393000,1 - Low
10081394000,1 - Low
10081400000,1 - Low
10081411000,1 - Low
10081412000,1 - Low
10081420000,1 - Low
10081950000,1 - Low
10081960000,1 - Low
10082080000,1 - Low
10082122000,1 - Low
10082130000,1 - Low
10082141000,1 - Low
10082220000,1 - Low
10082231000,1 - Low
10082232000,1 - Low
10082233000,1 - Low
10082234000,1 - Low
10082235000,1 - Low
10082240000,1 - Low
10082270000,1 - Low
10082320000,1 - Low
10082442000,1 - Low
10082591000,1 - Low
10082592000,1 - Low
10082650000,1 - Low
10082720000,1 - Low
10082800000,1 - Low
10082810000,1 - Low
10083630000,1 - Low
10083640000,1 - Low
10083660000,1 - Low
10083690000,1 - Low
10083700000,1 - Low
10083710000,1 - Low
10083870000,1 - Low
10083990000,1 - Low
10084000000,1 - Low
10084010000,1 - Low
10084520000,1 - Low
10084620000,6 - Very High
10084630000,2 - Low-Medium
10084640000,4 - Medium-High
10084650000,3 - Medium
10084660000,2 - Low-Medium
10084670000,2 - Low-Medium
10084680000,3 - Medium
10084690000,1 - Low
10084700000,5 - High
10084710000,2 - Low-Medium
10084720000,4 - Medium-High
10084730000,2 - Low-Medium
10084740000,4 - Medium-High
10084750000,4 - Medium-High
10084760000,5 - High
10084770000,2 - Low-Medium
10084780000,5 - High
10084790000,5 - High
10084800000,1 - Low
10084810000,2 - Low-Medium
10084820000,4 - Medium-High
10084830000,3 - Medium
10084840000,2 - Low-Medium
10084850000,2 - Low-Medium
10084860000,3 - Medium
10084870000,3 - Medium
10084880000,3 - Medium
10084890000,3 - Medium
10084900000,2 - Low-Medium
10084910000,1 - Low
10084920000,2 - Low-Medium
10084930000,2 - Low-Medium
10084940000,2 - Low-Medium
10084950000,2 - Low-Medium
10084960000,2 - Low-Medium
10084970000,4 - Medium-High
10084980000,1 - Low
10084990000,6 - Very High
10085000000,6 - Very High
10085010000,6 - Very High
10085020000,1 - Low
10085030000,6 - Very High
10085040000,3 - Medium
10085050000,3 - Medium
10085080000,4 - Medium-High
10085090000,3 - Medium
10085100000,3 - Medium
10085110000,3 - Medium
10085120000,4 - Medium-High
10085130000,3 - Medium
10085140000,4 - Medium-High
10085150000,3 - Medium
10085160000,4 - Medium-High
10085170000,3 - Medium
10085180000,4 - Medium-High
10085190000,6 - Very High
10085200000,4 - Medium-High
10085210000,3 - Medium
10085220000,6 - Very High
10085240000,4 - Medium-High
10085250000,5 - High
10085260000,5 - High
10085270000,5 - High
10085280000,6 - Very High
10085300000,5 - High
10132430000,4 - Medium-High
10085310000,6 - Very High
10085320000,5 - High
10085330000,6 - Very High
10085340000,4 - Medium-High
10085360000,1 - Low
10085370000,1 - Low
10085380000,3 - Medium
10085390000,4 - Medium-High
10085400000,4 - Medium-High
10085410000,3 - Medium
10085420000,3 - Medium
10085430000,3 - Medium
10085440000,2 - Low-Medium
10085450000,3 - Medium
10085460000,2 - Low-Medium
10085470000,1 - Low
10085480000,2 - Low-Medium
10085490000,2 - Low-Medium
10085500000,1 - Low
10085511000,2 - Low-Medium
10085512000,2 - Low-Medium
10085514000,1 - Low
10085570000,2 - Low-Medium
10085580000,4 - Medium-High
10085590000,4 - Medium-High
10085610000,3 - Medium
10085620000,2 - Low-Medium
10085630000,3 - Medium
10085640000,2 - Low-Medium
10085660000,1 - Low
10085670000,2 - Low-Medium
10085700000,3 - Medium
10085711000,3 - Medium
10085712000,4 - Medium-High
10085713000,5 - High
10085720000,3 - Medium
10085730000,1 - Low
10085770000,1 - Low
10085782000,1 - Low
10085790000,4 - Medium-High
10085800000,2 - Low-Medium
10085810000,1 - Low
10085820000,3 - Medium
10085830000,4 - Medium-High
10085840000,4 - Medium-High
10085850000,2 - Low-Medium
10085860000,5 - High
10085880000,1 - Low
10086350000,4 - Medium-High
10085890000,1 - Low
10085900000,2 - Low-Medium
10085910000,1 - Low
10085920000,3 - Medium
10085930000,2 - Low-Medium
10085940000,4 - Medium-High
10085950000,3 - Medium
10085960000,2 - Low-Medium
10085990000,3 - Medium
10086000000,3 - Medium
10086010000,3 - Medium
10086030000,4 - Medium-High
10086040000,5 - High
10086050000,6 - Very High
10086060000,5 - High
10086070000,4 - Medium-High
10086090000,4 - Medium-High
10086110000,4 - Medium-High
10086121000,3 - Medium
10086122000,2 - Low-Medium
10086130000,2 - Low-Medium
10086150000,2 - Low-Medium
10086160000,2 - Low-Medium
10086170000,2 - Low-Medium
10086200000,1 - Low
10086210000,2 - Low-Medium
10086220000,1 - Low
10086230000,4 - Medium-High
10086250000,1 - Low
10086270000,2 - Low-Medium
10086280000,2 - Low-Medium
10086290000,2 - Low-Medium
10086300000,2 - Low-Medium
10086310000,4 - Medium-High
10086340000,3 - Medium
10086360000,5 - High
10086370000,2 - Low-Medium
10086380000,2 - Low-Medium
10086390000,2 - Low-Medium
10086400000,6 - Very High
10086410000,2 - Low-Medium
10086420000,2 - Low-Medium
10086450000,1 - Low
10086460000,2 - Low-Medium
10086470000,6 - Very High
10086480000,2 - Low-Medium
10086490000,2 - Low-Medium
10086500000,5 - High
10086510000,3 - Medium
10086520000,2 - Low-Medium
10086530000,2 - Low-Medium
10086540000,4 - Medium-High
10087650000,1 - Low
10086550000,2 - Low-Medium
10086560000,5 - High
10086570000,2 - Low-Medium
10086580000,6 - Very High
10086590000,3 - Medium
10086610000,4 - Medium-High
10086630000,2 - Low-Medium
10086640000,3 - Medium
10086650000,3 - Medium
10086660000,3 - Medium
10086670000,5 - High
10086680000,3 - Medium
10086700000,1 - Low
10086720000,2 - Low-Medium
10086730000,1 - Low
10086740000,2 - Low-Medium
10086750000,2 - Low-Medium
10086760000,2 - Low-Medium
10086770000,2 - Low-Medium
10086780000,1 - Low
10086790000,2 - Low-Medium
10086802000,4 - Medium-High
10086803000,5 - High
10086830000,2 - Low-Medium
10086840000,5 - High
10086860000,1 - Low
10086870000,3 - Medium
10086890000,5 - High
10086900000,3 - Medium
10086910000,2 - Low-Medium
10086920000,1 - Low
10086930000,5 - High
10086940000,3 - Medium
10086950000,2 - Low-Medium
10086961000,1 - Low
10087660000,1 - Low
10087670000,1 - Low
10087690000,1 - Low
10087760000,1 - Low
10088560000,2 - Low-Medium
10086962000,1 - Low
10087150000,1 - Low
10087160000,1 - Low
10087200000,2 - Low-Medium
10087430000,1 - Low
10087460000,1 - Low
10087600000,1 - Low
10087610000,1 - Low
10087620000,1 - Low
10087630000,1 - Low
10087640000,1 - Low
10087771000,1 - Low
10087772000,3 - Medium
10087780000,1 - Low
10088440000,2 - Low-Medium
10088450000,1 - Low
10088470000,1 - Low
10088480000,3 - Medium
10088520000,1 - Low
10088530000,1 - Low
10088540000,2 - Low-Medium
10088550000,3 - Medium
10088570000,4 - Medium-High
10088580000,2 - Low-Medium
10088621000,1 - Low
10088622000,1 - Low
10088623000,1 - Low
10088630000,1 - Low
10088641000,1 - Low
10088642000,1 - Low
10088650000,1 - Low
10088661000,1 - Low
10088662000,2 - Low-Medium
10088670000,2 - Low-Medium
10088680000,3 - Medium
10088690000,3 - Medium
10088700000,3 - Medium
10088710000,4 - Medium-High
10088720000,2 - Low-Medium
10088730000,2 - Low-Medium
10088740000,2 - Low-Medium
10088750000,1 - Low
10088760000,2 - Low-Medium
10088770000,3 - Medium
10088990000,3 - Medium
10088780000,3 - Medium
10088790000,3 - Medium
10088800000,3 - Medium
10088810000,3 - Medium
10088820000,1 - Low
10088830000,2 - Low-Medium
10088841000,3 - Medium
10088842000,2 - Low-Medium
10088850000,3 - Medium
10088860000,2 - Low-Medium
10088870000,2 - Low-Medium
10088880000,2 - Low-Medium
10088890000,2 - Low-Medium
10088900000,2 - Low-Medium
10088910000,2 - Low-Medium
10088920000,2 - Low-Medium
10088930000,1 - Low
10088940000,1 - Low
10088950000,1 - Low
10088960000,1 - Low
10088970000,1 - Low
10088980000,2 - Low-Medium
10089011000,2 - Low-Medium
10089020000,3 - Medium
10089030000,2 - Low-Medium
10089050000,3 - Medium
10089060000,3 - Medium
10089070000,2 - Low-Medium
10089080000,3 - Medium
10089090000,5 - High
10089100000,4 - Medium-High
10089110000,3 - Medium
10089120000,4 - Medium-High
10089130000,3 - Medium
10089140000,2 - Low-Medium
10089150000,3 - Medium
10089160000,5 - High
10089170000,6 - Very High
10089180000,4 - Medium-High
10089190000,6 - Very High
10089201000,5 - High
10089210000,3 - Medium
10089280000,3 - Medium
10089290000,3 - Medium
10089300000,3 - Medium
10089321000,3 - Medium
10089322000,2 - Low-Medium
10089221000,2 - Low-Medium
10089222000,1 - Low
10089230000,4 - Medium-High
10089240000,1 - Low
10089251000,4 - Medium-High
10089252000,4 - Medium-High
10089253000,3 - Medium
10089261000,2 - Low-Medium
10089262000,2 - Low-Medium
10089264000,1 - Low
10089270000,4 - Medium-High
10089323000,2 - Low-Medium
10089330000,3 - Medium
10089340000,2 - Low-Medium
10089351000,3 - Medium
10089352000,3 - Medium
10089361000,2 - Low-Medium
10089362000,3 - Medium
10089363000,3 - Medium
10089410000,3 - Medium
10089452000,2 - Low-Medium
10089453000,2 - Low-Medium
10089461000,1 - Low
10089462000,1 - Low
10089471000,2 - Low-Medium
10089473000,3 - Medium
10089480000,2 - Low-Medium
10089490000,2 - Low-Medium
10089500000,2 - Low-Medium
10089510000,1 - Low
10089660000,3 - Medium
10089520000,2 - Low-Medium
10089530000,2 - Low-Medium
10089540000,2 - Low-Medium
10089550000,3 - Medium
10089560000,2 - Low-Medium
10089570000,3 - Medium
10089580000,3 - Medium
10089590000,3 - Medium
10089600000,1 - Low
10089610000,1 - Low
10089620000,2 - Low-Medium
10089630000,2 - Low-Medium
10089640000,3 - Medium
10089650000,2 - Low-Medium
10089671000,3 - Medium
10089672000,3 - Medium
10089680000,4 - Medium-High
10089690000,3 - Medium
10089700000,2 - Low-Medium
10089710000,2 - Low-Medium
10089720000,3 - Medium
10089730000,3 - Medium
10089740000,2 - Low-Medium
10089750000,4 - Medium-High
10089760000,4 - Medium-High
10089770000,5 - High
10089780000,2 - Low-Medium
10089790000,3 - Medium
10089800000,1 - Low
10089810000,5 - High
10089820000,3 - Medium
10094750000,3 - Medium
10089830000,2 - Low-Medium
10089840000,3 - Medium
10089850000,2 - Low-Medium
10089860000,5 - High
10089870000,5 - High
10089880000,4 - Medium-High
10089890000,1 - Low
10089900000,4 - Medium-High
10089910000,5 - High
10089920000,2 - Low-Medium
10089930000,1 - Low
10089940000,2 - Low-Medium
10089950000,2 - Low-Medium
10089960000,1 - Low
10089970000,2 - Low-Medium
10089980000,3 - Medium
10089990000,4 - Medium-High
10090000000,3 - Medium
10090010000,5 - High
10090020000,4 - Medium-High
10090030000,6 - Very High
10090040000,6 - Very High
10090050000,3 - Medium
10090060000,2 - Low-Medium
10090070000,2 - Low-Medium
10090080000,6 - Very High
10090090000,6 - Very High
10090100000,6 - Very High
10090110000,6 - Very High
10090120000,1 - Low
10090130000,1 - Low
10090160000,3 - Medium
10090170000,3 - Medium
10090190000,3 - Medium
10090200000,2 - Low-Medium
10090220000,2 - Low-Medium
10090230000,2 - Low-Medium
10090240000,2 - Low-Medium
10090250000,3 - Medium
10090260000,3 - Medium
10090270000,3 - Medium
10090280000,2 - Low-Medium
10090290000,3 - Medium
10090300000,3 - Medium
10090310000,2 - Low-Medium
10090320000,2 - Low-Medium
10090330000,2 - Low-Medium
10090350000,3 - Medium
10090600000,2 - Low-Medium
10090630000,4 - Medium-High
10090650000,1 - Low
10090750000,2 - Low-Medium
10090760000,2 - Low-Medium
10090770000,3 - Medium
10090790000,2 - Low-Medium
10090800000,4 - Medium-High
10090830000,5 - High
10090840000,4 - Medium-High
10090850000,4 - Medium-High
10090860000,3 - Medium
10090870000,4 - Medium-High
10090880000,3 - Medium
10090910000,2 - Low-Medium
10090920000,4 - Medium-High
10090930000,4 - Medium-High
10090940000,3 - Medium
10090950000,4 - Medium-High
10090960000,5 - High
10090970000,2 - Low-Medium
10090980000,4 - Medium-High
10090990000,3 - Medium
10091000000,2 - Low-Medium
10091010000,2 - Low-Medium
10091020000,2 - Low-Medium
10091030000,2 - Low-Medium
10091040000,2 - Low-Medium
10091050000,3 - Medium
10091061000,2 - Low-Medium
10091063000,1 - Low
10091070000,3 - Medium
10091090000,3 - Medium
10091130000,2 - Low-Medium
10091141000,1 - Low
10091142000,2 - Low-Medium
10091152000,3 - Medium
10091160000,5 - High
10091170000,4 - Medium-High
10091180000,4 - Medium-High
10091250000,6 - Very High
10091260000,5 - High
10091270000,5 - High
10091280000,4 - Medium-High
10091290000,2 - Low-Medium
10091300000,3 - Medium
10091312000,5 - High
10091320000,4 - Medium-High
10091330000,2 - Low-Medium
10091340000,2 - Low-Medium
10091380000,3 - Medium
10091390000,3 - Medium
10091400000,2 - Low-Medium
10091410000,3 - Medium
10091420000,4 - Medium-High
10091430000,6 - Very High
10091440000,5 - High
10091450000,6 - Very High
10091460000,4 - Medium-High
10091470000,3 - Medium
10091480000,6 - Very High
10091490000,6 - Very High
10091500000,6 - Very High
10091510000,4 - Medium-High
10091520000,6 - Very High
10091530000,6 - Very High
10091540000,4 - Medium-High
10091550000,3 - Medium
10091560000,3 - Medium
10091570000,4 - Medium-High
10091580000,4 - Medium-High
10091590000,6 - Very High
10091600000,6 - Very High
10091610000,5 - High
10091640000,2 - Low-Medium
10091660000,1 - Low
10091700000,4 - Medium-High
10091710000,4 - Medium-High
10091720000,6 - Very High
10091730000,4 - Medium-High
10091760000,5 - High
10091780000,6 - Very High
10091790000,6 - Very High
10091800000,6 - Very High
10091820000,5 - High
10091830000,6 - Very High
10091850000,6 - Very High
10091910000,4 - Medium-High
10091920000,5 - High
10091950000,3 - Medium
10091960000,5 - High
10092010000,2 - Low-Medium
10092020000,2 - Low-Medium
10092040000,3 - Medium
10092061000,1 - Low
10092150000,4 - Medium-High
10092160000,5 - High
10092181000,5 - High
10092182000,6 - Very High
10092210000,3 - Medium
10092220000,3 - Medium
10092230000,4 - Medium-High
10092240000,3 - Medium
10092250000,3 - Medium
10092260000,2 - Low-Medium
10092270000,3 - Medium
10092280000,2 - Low-Medium
10092290000,3 - Medium
10092310000,2 - Low-Medium
10092320000,2 - Low-Medium
10092330000,1 - Low
10092340000,2 - Low-Medium
10092350000,2 - Low-Medium
10092360000,2 - Low-Medium
10092370000,3 - Medium
10092380000,2 - Low-Medium
10092390000,2 - Low-Medium
10092400000,2 - Low-Medium
10092410000,2 - Low-Medium
10092420000,2 - Low-Medium
10092430000,2 - Low-Medium
10092440000,2 - Low-Medium
10092450000,2 - Low-Medium
10092460000,2 - Low-Medium
10092470000,3 - Medium
10092480000,2 - Low-Medium
10092490000,3 - Medium
10092500000,3 - Medium
10092511000,3 - Medium
10092512000,2 - Low-Medium
10092521000,4 - Medium-High
10092522000,3 - Medium
10092523000,4 - Medium-High
10092530000,3 - Medium
10092540000,2 - Low-Medium
10092550000,4 - Medium-High
10092560000,4 - Medium-High
10092570000,3 - Medium
10092580000,2 - Low-Medium
10092590000,2 - Low-Medium
10092600000,3 - Medium
10092610000,3 - Medium
10092620000,3 - Medium
10092630000,6 - Very High
10092640000,6 - Very High
10092650000,4 - Medium-High
10092661000,4 - Medium-High
10092662000,2 - Low-Medium
10134370000,3 - Medium
10092663000,4 - Medium-High
10092664000,4 - Medium-High
10092665000,4 - Medium-High
10092671000,6 - Very High
10092672000,6 - Very High
10092680000,1 - Low
10092690000,1 - Low
10092700000,1 - Low
10092720000,1 - Low
10092730000,1 - Low
10092740000,1 - Low
10092750000,2 - Low-Medium
10092760000,1 - Low
10092770000,1 - Low
10092780000,2 - Low-Medium
10092790000,2 - Low-Medium
10092800000,1 - Low
10092810000,2 - Low-Medium
10092820000,2 - Low-Medium
10092830000,2 - Low-Medium
10092840000,3 - Medium
10092850000,3 - Medium
10092861000,1 - Low
10092862000,2 - Low-Medium
10092863000,2 - Low-Medium
10092870000,2 - Low-Medium
10092880000,2 - Low-Medium
10092891000,3 - Medium
10092892000,4 - Medium-High
10092900000,2 - Low-Medium
10092910000,2 - Low-Medium
10092920000,1 - Low
10092930000,3 - Medium
10092940000,4 - Medium-High
10092950000,4 - Medium-High
10093090000,3 - Medium
10092960000,2 - Low-Medium
10092970000,2 - Low-Medium
10092980000,2 - Low-Medium
10092990000,4 - Medium-High
10093000000,2 - Low-Medium
10093011000,4 - Medium-High
10093012000,3 - Medium
10093021000,3 - Medium
10093022000,5 - High
10093031000,1 - Low
10093032000,1 - Low
10093040000,5 - High
10093050000,3 - Medium
10093060000,5 - High
10093070000,4 - Medium-High
10093080000,3 - Medium
10093100000,4 - Medium-High
10093110000,3 - Medium
10093120000,2 - Low-Medium
10093131000,2 - Low-Medium
10093132000,4 - Medium-High
10093133000,3 - Medium
10093140000,3 - Medium
10093150000,3 - Medium
10093160000,2 - Low-Medium
10093170000,2 - Low-Medium
10093180000,2 - Low-Medium
10093190000,3 - Medium
10093200000,2 - Low-Medium
10093211000,3 - Medium
10093212000,2 - Low-Medium
10093390000,3 - Medium
10093220000,5 - High
10093230000,4 - Medium-High
10093240000,1 - Low
10093250000,1 - Low
10093260000,2 - Low-Medium
10093280000,2 - Low-Medium
10093290000,2 - Low-Medium
10093300000,5 - High
10093310000,4 - Medium-High
10093330000,1 - Low
10093340000,3 - Medium
10093360000,4 - Medium-High
10093370000,4 - Medium-High
10093380000,5 - High
10093400000,4 - Medium-High
10093410000,2 - Low-Medium
10093420000,2 - Low-Medium
10093430000,2 - Low-Medium
10093440000,3 - Medium
10093450000,3 - Medium
10093460000,3 - Medium
10093470000,6 - Very High
10093480000,5 - High
10093490000,6 - Very High
10093500000,6 - Very High
10093510000,3 - Medium
10093520000,2 - Low-Medium
10093530000,3 - Medium
10093540000,6 - Very High
10093550000,3 - Medium
10093571300,2 - Low-Medium
10093571700,3 - Medium
10093571800,2 - Low-Medium
10093571900,1 - Low
10093572100,1 - Low
10093572200,5 - High
10093572300,2 - Low-Medium
